arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_gercek,21,T1,2.0,0.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,21,T1,2.0,10.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,21,T1,2.0,20.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,21,T1,2.0,40.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,21,T1,4.0,0.0,0.9166666666666666,0.8666666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_gercek,21,T1,4.0,10.0,0.9166666666666666,0.8666666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_gercek,21,T1,4.0,20.0,0.9166666666666666,0.8666666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_gercek,21,T1,4.0,40.0,0.6583333333333333,0.6083333333333333,1e-06,9.0,5.0,0.2,,,,,,
A_gercek,21,T1,6.0,0.0,0.44166666666666665,0.375,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,21,T1,6.0,10.0,0.49166666666666664,0.39166666666666666,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,21,T1,6.0,20.0,0.43333333333333335,0.375,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,21,T1,6.0,40.0,0.3333333333333333,0.3333333333333333,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,21,T1,8.0,0.0,0.36666666666666664,0.30833333333333335,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,8.0,10.0,0.325,0.325,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,8.0,20.0,0.275,0.31666666666666665,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,8.0,40.0,0.30833333333333335,0.2833333333333333,0.1,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,10.0,0.0,0.30833333333333335,0.25833333333333336,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,diag,10.0,0.0,,,,,,,0.0,0.0032593200796110482,0.023607176581680833,1.0054626796826238,,
A_gercek,21,T1,10.0,10.0,0.2916666666666667,0.25,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,10.0,20.0,0.25,0.25,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T1,10.0,40.0,0.25,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,21,T3,9.0,0.0,0.0,0.2571976967370441,0.0001,,,,,,,,7.0,0.0
A_gercek,21,T3,10.0,0.0,0.0,0.2591170825335892,0.0001,,,,,,,,8.0,0.0
A_gercek,21,T3,9.0,0.0,0.0,0.2571976967370441,0.0001,,,,,,,,9.0,0.0
A_gercek,21,T3,10.0,0.0,0.0,0.2629558541266795,0.0001,,,,,,,,10.0,0.0
A_gercek,21,T3_x0,10.0,0.0,0.0,0.255278310940499,0.0001,,,,,,,,8.0,0.0
A_gercek,21,T2,,,10.34955228229281,,1e-06,,,,,,,,,
