arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_er,7,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,7,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,7,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,7,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_er,7,T1,4,0,0.9166666666666666,0.9083333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_er,7,T1,4,10,0.8833333333333333,0.9083333333333333,0.001,9.0,5.0,0.2,,,,,,
A_er,7,T1,4,20,0.8333333333333334,0.8833333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_er,7,T1,4,40,0.39166666666666666,0.475,1e-06,9.0,5.0,0.2,,,,,,
A_er,7,T1,6,0,0.55,0.5166666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,7,T1,6,10,0.45,0.525,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,7,T1,6,20,0.4,0.43333333333333335,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,7,T1,6,40,0.2916666666666667,0.275,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,7,T1,8,0,0.48333333333333334,0.48333333333333334,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,8,10,0.3333333333333333,0.39166666666666666,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,8,20,0.25,0.31666666666666665,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,8,40,0.2916666666666667,0.2833333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,10,0,0.36666666666666664,0.36666666666666664,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,7,diag,10,0,,,,,,,0.0381146609309971,0.5013411589879497,0.9315391879131256,1.0693886100823717,,
A_er,7,T1,10,10,0.3416666666666667,0.3,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,10,20,0.25833333333333336,0.25833333333333336,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,7,T1,10,40,0.23333333333333334,0.24166666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_er,7,T3,9,0,0.0,0.39611650485436894,1e-06,,,,,,,,7.0,0.0
A_er,7,T3,10,0,0.34,0.42524271844660194,1e-06,,,,,,,,8.0,0.88
A_er,7,T3,9,0,0.0,0.41941747572815535,1e-06,,,,,,,,9.0,0.0
A_er,7,T3,10,0,0.0,0.3941747572815534,1e-06,,,,,,,,10.0,0.96
A_er,7,T3_x0,10,0,0.0,0.40388349514563104,1e-06,,,,,,,,8.0,0.02
