arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_er,1,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,1,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,1,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,1,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_er,1,T1,4,0,0.725,0.8166666666666667,1e-06,9.0,5.0,0.2,,,,,,
A_er,1,T1,4,10,0.7166666666666667,0.725,1e-06,9.0,5.0,0.2,,,,,,
A_er,1,T1,4,20,0.6833333333333333,0.6833333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_er,1,T1,4,40,0.4083333333333333,0.425,1e-06,9.0,5.0,0.2,,,,,,
A_er,1,T1,6,0,0.5666666666666667,0.6166666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,1,T1,6,10,0.5166666666666667,0.49166666666666664,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,1,T1,6,20,0.475,0.4083333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,1,T1,6,40,0.31666666666666665,0.3,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,1,T1,8,0,0.45,0.43333333333333335,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,8,10,0.325,0.3416666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,8,20,0.275,0.2916666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,8,40,0.275,0.2833333333333333,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,10,0,0.31666666666666665,0.35,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,1,diag,10,0,,,,,,,0.037608418144301055,0.4999348854995927,0.9303588290840415,1.0599477803862207,,
A_er,1,T1,10,10,0.25,0.30833333333333335,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,10,20,0.20833333333333334,0.3,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,1,T1,10,40,0.225,0.2916666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_er,1,T3,9,0,0.0,0.3786407766990291,1e-06,,,,,,,,7.0,0.0
A_er,1,T3,10,0,0.1,0.35145631067961164,1e-06,,,,,,,,8.0,0.56
A_er,1,T3,9,0,0.0,0.3592233009708738,1e-06,,,,,,,,9.0,0.0
A_er,1,T3,10,0,0.0,0.3553398058252427,1e-06,,,,,,,,10.0,0.04
A_er,1,T3_x0,10,0,0.02,0.3592233009708738,1e-06,,,,,,,,8.0,0.04
