arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_agirlik,2,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,2,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,2,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,2,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,2,T1,4,0,0.8166666666666667,0.8416666666666667,0.1,9.0,5.0,0.2,,,,,,
A_agirlik,2,T1,4,10,0.8083333333333333,0.8416666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_agirlik,2,T1,4,20,0.7416666666666667,0.825,0.001,9.0,5.0,0.2,,,,,,
A_agirlik,2,T1,4,40,0.6333333333333333,0.675,1e-06,9.0,5.0,0.2,,,,,,
A_agirlik,2,T1,6,0,0.6083333333333333,0.6333333333333333,0.1,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,2,T1,6,10,0.625,0.6666666666666666,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,2,T1,6,20,0.6333333333333333,0.6583333333333333,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,2,T1,6,40,0.5166666666666667,0.44166666666666665,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,2,T1,8,0,0.49166666666666664,0.5166666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,8,10,0.4666666666666667,0.48333333333333334,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,8,20,0.43333333333333335,0.4583333333333333,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,8,40,0.3333333333333333,0.38333333333333336,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,10,0,0.4,0.4166666666666667,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,diag,10,0,,,,,,,0.0,0.022844611253245287,0.0826251180358829,1.0674207345908322,,
A_agirlik,2,T1,10,10,0.30833333333333335,0.36666666666666664,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,10,20,0.2833333333333333,0.35,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T1,10,40,0.275,0.2916666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,2,T3,9,0,0.0,0.7723735408560312,1e-06,,,,,,,,7.0,0.0
A_agirlik,2,T3,10,0,0.48,0.8035019455252919,1e-06,,,,,,,,8.0,1.0
A_agirlik,2,T3,9,0,0.0,0.7937743190661478,1e-06,,,,,,,,9.0,0.0
A_agirlik,2,T3,10,0,0.0,0.791828793774319,1e-06,,,,,,,,10.0,1.0
A_agirlik,2,T3_x0,10,0,0.02,0.8132295719844358,1e-06,,,,,,,,8.0,0.02
