arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_w0,16,T1,2.0,0.0,0.43333333333333335,0.5,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,16,T1,2.0,10.0,0.44166666666666665,0.475,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,16,T1,2.0,20.0,0.44166666666666665,0.6,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_w0,16,T1,2.0,40.0,0.44166666666666665,0.525,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_w0,16,T1,4.0,0.0,0.3416666666666667,0.31666666666666665,1e-05,9.0,5.0,0.2,,,,,,
A_w0,16,T1,4.0,10.0,0.39166666666666666,0.325,1e-06,9.0,5.0,0.2,,,,,,
A_w0,16,T1,4.0,20.0,0.4166666666666667,0.31666666666666665,1e-06,9.0,5.0,0.2,,,,,,
A_w0,16,T1,4.0,40.0,0.4166666666666667,0.31666666666666665,1e-06,9.0,5.0,0.2,,,,,,
A_w0,16,T1,6.0,0.0,0.3333333333333333,0.31666666666666665,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,16,T1,6.0,10.0,0.325,0.3416666666666667,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,16,T1,6.0,20.0,0.3,0.375,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_w0,16,T1,6.0,40.0,0.3333333333333333,0.31666666666666665,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,16,T1,8.0,0.0,0.275,0.2833333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,8.0,10.0,0.23333333333333334,0.25833333333333336,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,8.0,20.0,0.26666666666666666,0.26666666666666666,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,8.0,40.0,0.23333333333333334,0.25833333333333336,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,10.0,0.0,0.20833333333333334,0.21666666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,16,diag,10.0,0.0,,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000047,,
A_w0,16,T1,10.0,10.0,0.21666666666666667,0.275,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,10.0,20.0,0.20833333333333334,0.21666666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T1,10.0,40.0,0.20833333333333334,0.21666666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,16,T3,9.0,0.0,0.0,0.07184466019417475,1e-06,,,,,,,,7.0,0.0
A_w0,16,T3,10.0,0.0,0.0,0.07572815533980583,1e-06,,,,,,,,8.0,0.0
A_w0,16,T3,9.0,0.0,0.0,0.08932038834951456,1e-06,,,,,,,,9.0,0.0
A_w0,16,T3,10.0,0.0,0.0,0.0854368932038835,1e-06,,,,,,,,10.0,0.0
A_w0,16,T3_x0,10.0,0.0,0.0,0.05825242718446602,1e-06,,,,,,,,8.0,0.0
A_w0,16,T2,,,0.3045576586517785,,1e-06,,,,,,,,,
A_w0,16,T2_lag,1.0,,0.15804972501036038,,,,,,,,,,,
A_w0,16,T2_lag,2.0,,0.03283840743490328,,,,,,,,,,,
A_w0,16,T2_lag,3.0,,0.002765784691637956,,,,,,,,,,,
A_w0,16,T2_lag,4.0,,0.0005902172089941142,,,,,,,,,,,
A_w0,16,T2_lag,5.0,,0.0007822039081661041,,,,,,,,,,,
A_w0,16,T2_lag,6.0,,0.005926386549964542,,,,,,,,,,,
A_w0,16,T2_lag,7.0,,0.0006516089960450944,,,,,,,,,,,
A_w0,16,T2_lag,8.0,,0.0001180639374138809,,,,,,,,,,,
A_w0,16,T2_lag,9.0,,0.0008445914760846991,,,,,,,,,,,
A_w0,16,T2_lag,10.0,,0.0030036208400090825,,,,,,,,,,,
A_w0,16,T2_lag,11.0,,0.001707738014297247,,,,,,,,,,,
A_w0,16,T2_lag,12.0,,0.0030999574186307425,,,,,,,,,,,
A_w0,16,T2_lag,13.0,,0.0005996391276780461,,,,,,,,,,,
A_w0,16,T2_lag,14.0,,0.0007558251312753453,,,,,,,,,,,
A_w0,16,T2_lag,15.0,,0.0002906305922174406,,,,,,,,,,,
A_w0,16,T2_lag,16.0,,0.00579468724111675,,,,,,,,,,,
A_w0,16,T2_lag,17.0,,0.001417043533584604,,,,,,,,,,,
A_w0,16,T2_lag,18.0,,0.0010488104187762555,,,,,,,,,,,
A_w0,16,T2_lag,19.0,,0.0035393517263930044,,,,,,,,,,,
A_w0,16,T2_lag,20.0,,0.0002080169904530516,,,,,,,,,,,
A_w0,16,T2_lag,21.0,,0.0005333231888963725,,,,,,,,,,,
A_w0,16,T2_lag,22.0,,3.1213722991796907e-06,,,,,,,,,,,
A_w0,16,T2_lag,23.0,,0.005357567809934657,,,,,,,,,,,
A_w0,16,T2_lag,24.0,,0.0014201477984179247,,,,,,,,,,,
A_w0,16,T2_lag,25.0,,0.0001270498282636003,,,,,,,,,,,
A_w0,16,T2_lag,26.0,,0.001384121455797823,,,,,,,,,,,
A_w0,16,T2_lag,27.0,,0.0015718248397260724,,,,,,,,,,,
A_w0,16,T2_lag,28.0,,0.0006491453972280364,,,,,,,,,,,
A_w0,16,T2_lag,29.0,,0.00216590542160973,,,,,,,,,,,
A_w0,16,T2_lag,30.0,,0.0002841548070795833,,,,,,,,,,,
A_w0,16,T2_lag,31.0,,2.2558330280910738e-05,,,,,,,,,,,
A_w0,16,T2_lag,32.0,,0.0005255825103349689,,,,,,,,,,,
A_w0,16,T2_lag,33.0,,0.0010573364614871817,,,,,,,,,,,
