arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_dengeli,11,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,11,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,11,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,11,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,11,T1,4,0,0.8666666666666667,0.8416666666666667,0.001,9.0,5.0,0.2,,,,,,
A_dengeli,11,T1,4,10,0.8666666666666667,0.8416666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_dengeli,11,T1,4,20,0.8666666666666667,0.8416666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_dengeli,11,T1,4,40,0.8666666666666667,0.8416666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_dengeli,11,T1,6,0,0.6833333333333333,0.725,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,11,T1,6,10,0.7,0.7666666666666667,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,11,T1,6,20,0.7166666666666667,0.7583333333333333,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,11,T1,6,40,0.7083333333333334,0.7666666666666667,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,11,T1,8,0,0.5583333333333333,0.5666666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,8,10,0.5666666666666667,0.6083333333333333,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,8,20,0.5583333333333333,0.5833333333333334,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,8,40,0.44166666666666665,0.5333333333333333,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,10,0,0.39166666666666666,0.5,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,diag,10,0,,,,,,,0.0,0.005975113685868264,0.025731822474032107,1.0778535962753943,,
A_dengeli,11,T1,10,10,0.425,0.425,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,10,20,0.36666666666666664,0.425,0.001,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T1,10,40,0.31666666666666665,0.4083333333333333,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,11,T3,9,0,1.0,0.9596928982725528,1e-06,,,,,,,,7.0,1.0
A_dengeli,11,T3,10,0,0.82,0.9673704414587332,1e-06,,,,,,,,8.0,1.0
A_dengeli,11,T3,9,0,1.0,0.9712092130518234,1e-06,,,,,,,,9.0,1.0
A_dengeli,11,T3,10,0,0.6,0.9520153550863724,1e-06,,,,,,,,10.0,1.0
A_dengeli,11,T3_x0,10,0,0.06,0.963531669865643,1e-06,,,,,,,,8.0,0.16
