arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_isaretperm,2,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,2,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,2,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,2,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,2,T1,4,0,0.9416666666666667,0.9333333333333333,1e-06,9.0,5.0,0.2,,,,,,
A_isaretperm,2,T1,4,10,0.825,0.8583333333333333,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,2,T1,4,20,0.7333333333333333,0.7833333333333333,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,2,T1,4,40,0.75,0.7416666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_isaretperm,2,T1,6,0,0.6666666666666666,0.7083333333333334,0.01,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,2,T1,6,10,0.7,0.775,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,2,T1,6,20,0.7,0.775,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,2,T1,6,40,0.575,0.6,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,2,T1,8,0,0.4166666666666667,0.55,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,8,10,0.5083333333333333,0.5666666666666667,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,8,20,0.5333333333333333,0.575,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,8,40,0.36666666666666664,0.38333333333333336,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,10,0,0.3416666666666667,0.35833333333333334,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,diag,10,0,,,,,,,0.00023607176581680832,0.03927848168645594,0.12181303116147309,1.0211809854104945,,
A_isaretperm,2,T1,10,10,0.325,0.38333333333333336,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,10,20,0.21666666666666667,0.3416666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T1,10,40,0.23333333333333334,0.2916666666666667,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,2,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_isaretperm,2,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_isaretperm,2,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_isaretperm,2,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_isaretperm,2,T3_x0,10,0,0.04,1.0,1e-06,,,,,,,,8.0,0.04
