arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_derece,10,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,10,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,10,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,10,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,10,T1,4,0,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,10,T1,4,10,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,10,T1,4,20,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,10,T1,4,40,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,10,T1,6,0,0.725,0.7166666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,10,T1,6,10,0.9416666666666667,0.975,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,10,T1,6,20,1.0,1.0,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,10,T1,6,40,1.0,1.0,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,10,T1,8,0,0.5,0.6166666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,8,10,0.5916666666666667,0.6666666666666666,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,8,20,0.6666666666666666,0.75,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,8,40,0.6916666666666667,0.7416666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,10,0,0.36666666666666664,0.36666666666666664,0.1,21.0,9.0,0.1111111111111111,,,,,,
A_derece,10,diag,10,0,,,,,,,0.0020914209771622427,0.1594348040300663,0.6683191690273843,2.123978845301999,,
A_derece,10,T1,10,10,0.39166666666666666,0.35833333333333334,0.01,21.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,10,20,0.4083333333333333,0.36666666666666664,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T1,10,40,0.38333333333333336,0.36666666666666664,0.01,21.0,9.0,0.1111111111111111,,,,,,
A_derece,10,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_derece,10,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_derece,10,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_derece,10,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_derece,10,T3_x0,10,0,0.06,1.0,1e-06,,,,,,,,8.0,0.18
