arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_w0,6,T1,2.0,0.0,0.5916666666666667,0.49166666666666664,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,6,T1,2.0,10.0,0.55,0.4666666666666667,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_w0,6,T1,2.0,20.0,0.5916666666666667,0.5,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_w0,6,T1,2.0,40.0,0.6333333333333333,0.5,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,6,T1,4.0,0.0,0.38333333333333336,0.375,0.0001,9.0,5.0,0.2,,,,,,
A_w0,6,T1,4.0,10.0,0.36666666666666664,0.35833333333333334,0.0001,9.0,5.0,0.2,,,,,,
A_w0,6,T1,4.0,20.0,0.325,0.39166666666666666,1e-06,9.0,5.0,0.2,,,,,,
A_w0,6,T1,4.0,40.0,0.38333333333333336,0.4166666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_w0,6,T1,6.0,0.0,0.25833333333333336,0.35,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,6,T1,6.0,10.0,0.25833333333333336,0.35,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,6,T1,6.0,20.0,0.25833333333333336,0.35,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,6,T1,6.0,40.0,0.25833333333333336,0.35,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,6,T1,8.0,0.0,0.275,0.24166666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_w0,6,T1,8.0,10.0,0.3,0.23333333333333334,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_w0,6,T1,8.0,20.0,0.2833333333333333,0.23333333333333334,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,6,T1,8.0,40.0,0.225,0.24166666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,6,T1,10.0,0.0,0.16666666666666666,0.21666666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_w0,6,diag,10.0,0.0,,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000038,,
A_w0,6,T1,10.0,10.0,0.15833333333333333,0.26666666666666666,1e-06,21.0,9.0,0.1111111111111111,,,,,,
