arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_derece,8,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,8,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,8,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,8,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,8,T1,4,0,0.8,0.8583333333333333,0.0001,9.0,5.0,0.2,,,,,,
B_derece,8,T1,4,10,0.6833333333333333,0.7833333333333333,1e-06,9.0,5.0,0.2,,,,,,
B_derece,8,T1,4,20,0.475,0.5583333333333333,1e-05,9.0,5.0,0.2,,,,,,
B_derece,8,T1,4,40,0.5,0.5666666666666667,1e-05,9.0,5.0,0.2,,,,,,
B_derece,8,T1,6,0,0.49166666666666664,0.6,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_derece,8,T1,6,10,0.43333333333333335,0.5166666666666667,0.01,13.0,7.0,0.14285714285714285,,,,,,
B_derece,8,T1,6,20,0.4083333333333333,0.5083333333333333,0.001,13.0,7.0,0.14285714285714285,,,,,,
B_derece,8,T1,6,40,0.4666666666666667,0.5083333333333333,0.0001,13.0,7.0,0.14285714285714285,,,,,,
B_derece,8,T1,8,0,0.4166666666666667,0.475,1e-05,17.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,8,10,0.36666666666666664,0.4666666666666667,0.001,17.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,8,20,0.4083333333333333,0.43333333333333335,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,8,40,0.35833333333333334,0.425,1e-05,17.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,10,0,0.35833333333333334,0.4,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_derece,8,diag,10,0,,,,,,,0.002932649125587785,0.18640968604113733,0.8234664764621968,1.012373746202442,,
B_derece,8,T1,10,10,0.325,0.3416666666666667,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,10,20,0.2916666666666667,0.3416666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T1,10,40,0.3,0.35,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_derece,8,T3,9,0,0.0,0.2687140115163148,1e-06,,,,,,,,7.0,0.0
B_derece,8,T3,10,0,0.0,0.2571976967370441,1e-06,,,,,,,,8.0,0.22
B_derece,8,T3,9,0,0.0,0.2648752399232246,1e-06,,,,,,,,9.0,0.0
B_derece,8,T3,10,0,0.0,0.26103646833013433,1e-06,,,,,,,,10.0,0.0
B_derece,8,T3_x0,10,0,0.0,0.2629558541266795,1e-06,,,,,,,,8.0,0.02
