arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_isaretperm,4,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,4,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,4,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,4,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,4,T1,4,0,0.8583333333333333,0.8916666666666667,1e-06,9.0,5.0,0.2,,,,,,
A_isaretperm,4,T1,4,10,0.85,0.875,1e-06,9.0,5.0,0.2,,,,,,
A_isaretperm,4,T1,4,20,0.7833333333333333,0.8166666666666667,0.001,9.0,5.0,0.2,,,,,,
A_isaretperm,4,T1,4,40,0.7833333333333333,0.8166666666666667,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,4,T1,6,0,0.7,0.7,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,4,T1,6,10,0.75,0.7333333333333333,0.01,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,4,T1,6,20,0.7166666666666667,0.7166666666666667,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,4,T1,6,40,0.6166666666666667,0.65,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,4,T1,8,0,0.6,0.5583333333333333,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,8,10,0.6166666666666667,0.625,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,8,20,0.5916666666666667,0.6,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,8,40,0.4583333333333333,0.475,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,10,0,0.375,0.45,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,diag,10,0,,,,,,,0.00023607176581680832,0.04221176768270345,0.1281869688385269,1.0314228649648542,,
A_isaretperm,4,T1,10,10,0.4,0.375,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,10,20,0.36666666666666664,0.36666666666666664,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T1,10,40,0.325,0.31666666666666665,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,4,T3,9,0,0.4,1.0,1e-06,,,,,,,,7.0,0.9
A_isaretperm,4,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_isaretperm,4,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,1.0
A_isaretperm,4,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_isaretperm,4,T3_x0,10,0,0.06,1.0,1e-06,,,,,,,,8.0,0.08
