arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_dengeli,5,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,5,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,5,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,5,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,5,T1,4,0,0.875,0.9,0.001,9.0,5.0,0.2,,,,,,
A_dengeli,5,T1,4,10,0.875,0.9,0.001,9.0,5.0,0.2,,,,,,
A_dengeli,5,T1,4,20,0.875,0.9,0.0001,9.0,5.0,0.2,,,,,,
A_dengeli,5,T1,4,40,0.875,0.9,0.0001,9.0,5.0,0.2,,,,,,
A_dengeli,5,T1,6,0,0.6666666666666666,0.65,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,5,T1,6,10,0.6666666666666666,0.6166666666666667,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,5,T1,6,20,0.65,0.625,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,5,T1,6,40,0.6416666666666667,0.6083333333333333,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,5,T1,8,0,0.475,0.4583333333333333,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,8,10,0.5083333333333333,0.425,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,8,20,0.49166666666666664,0.4583333333333333,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,8,40,0.45,0.39166666666666666,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,10,0,0.4166666666666667,0.30833333333333335,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,diag,10,0,,,,,,,0.0,0.00493660079937952,0.024315391879131256,1.0819161752809356,,
A_dengeli,5,T1,10,10,0.39166666666666666,0.3,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,10,20,0.425,0.3,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T1,10,40,0.35833333333333334,0.26666666666666666,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,5,T3,9,0,0.94,0.8007662835249042,1e-06,,,,,,,,7.0,1.0
A_dengeli,5,T3,10,0,0.66,0.8065134099616859,1e-06,,,,,,,,8.0,1.0
A_dengeli,5,T3,9,0,1.0,0.8065134099616859,1e-06,,,,,,,,9.0,1.0
A_dengeli,5,T3,10,0,0.7,0.8065134099616859,1e-06,,,,,,,,10.0,1.0
A_dengeli,5,T3_x0,10,0,0.06,0.7854406130268199,1e-06,,,,,,,,8.0,0.12
